0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Цех №4,ЛЧ-35-11/600,Н-629Б,132965,Насос центробежный консольный,02100051,100NED-315-22,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-6012, поз. 502.10, иден. № 10-5V594996, насос 100-NED-315-22, SIGMA GROUP",768516,51472396,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-629Б,132965,Насос центробежный консольный,02100051,100NED-315-22,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-6012, поз. 502.20, иден. № 10-5V594997, насос 100-NED-315-22, SIGMA GROUP",768517,51472400,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-629Б,132965,Насос центробежный консольный,02100051,100NED-315-22,Колесо рабочее,Элемент монтажа,Гайка рабочего колеса,"Гайка рабочего колеса, черт. № V0-6012, поз. 922.00, иден. № 10-5V595000, насос 100-NED-315-22, SIGMA GROUP",768476,51471919,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,"Гайка рабочего колеса, вала",1,компл,,ПС,ПС,1 компл.,на 5 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-629Б,132965,Насос центробежный консольный,02100051,100NED-315-22,Кольцо,Маслоподъемное,,"Кольцо маслосбрасывающее, черт. № V0-6012, поз. 500.00, иден. № 10-5V122615, насос 100-NED-315-22, SIGMA GROUP",768520,51472015,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Кольца и втулки маслоподающие,1,компл,,ПС,ПС,1 компл.,на 10 единиц однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630А,132995,Насос центробежный консольный,02100023,100NEA-305-16,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-3082, поз. 52, иден. № 10-5V722968, насос 100-NEA-305-16, SIGMA GROUP",768486,51472381,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630А,132995,Насос центробежный консольный,02100023,100NEA-305-16,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-3082, поз. 53, иден. № 10-5V722968, насос 100-NEA-305-16, SIGMA GROUP",768487,51472208,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630А,132995,Насос центробежный консольный,02100023,100NEA-305-16,Колесо рабочее,Элемент монтажа,Гайка рабочего колеса,"Гайка рабочего колеса, черт. № V0-3082, поз. 10, иден. № 10-5V526554, насос 100-NEA-305-16, SIGMA GROUP",768477,51472050,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,"Гайка рабочего колеса, вала",1,компл,,ПС,ПС,1 компл.,на 5 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630Б,132996,Насос центробежный консольный,02100022,100NEA-305-16,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-3082, поз. 52, иден. № 10-5V722968, насос 100-NEA-305-16, SIGMA GROUP",768486,51472381,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630Б,132996,Насос центробежный консольный,02100022,100NEA-305-16,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-3082, поз. 53, иден. № 10-5V722968, насос 100-NEA-305-16, SIGMA GROUP",768487,51472208,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630Б,132996,Насос центробежный консольный,02100022,100NEA-305-16,Колесо рабочее,Элемент монтажа,Гайка рабочего колеса,"Гайка рабочего колеса, черт. № V0-3082, поз. 10, иден. № 10-5V526554, насос 100-NEA-305-16, SIGMA GROUP",768477,51472050,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,"Гайка рабочего колеса, вала",1,компл,,ПС,ПС,1 компл.,на 5 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604А,770214,Насос центробежный консольный,98101975,80-NET-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-3072, поз. 52, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768488,51472389,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604А,770214,Насос центробежный консольный,98101975,80-NET-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-3072, поз. 53, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768489,51472392,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604А,770214,Насос центробежный консольный,98101975,80-NET-265-16-OC-05-FE,Колесо рабочее,Элемент монтажа,Гайка рабочего колеса,"Гайка рабочего колеса, черт. № V0-3072, поз. 10, иден. № 10-5V532762, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768478,51471976,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,"Гайка рабочего колеса, вала",1,компл,,ПС,ПС,1 компл.,на 5 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604Б,770193,Насос центробежный консольный,98101976,80-NET-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-3072, поз. 52, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768488,51472389,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604Б,770193,Насос центробежный консольный,98101976,80-NET-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-3072, поз. 53, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768489,51472392,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604Б,770193,Насос центробежный консольный,98101976,80-NET-265-16-OC-05-FE,Колесо рабочее,Элемент монтажа,Гайка рабочего колеса,"Гайка рабочего колеса, черт. № V0-3072, поз. 10, иден. № 10-5V532762, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768478,51471976,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,"Гайка рабочего колеса, вала",1,компл,,ПС,ПС,1 компл.,на 5 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-614А,132961,Насос центробежный консольный,02100021,80-NEA-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса переднее, черт. № V0-3072, поз. 52, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768488,51472389,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-614А,132961,Насос центробежный консольный,02100021,80-NEA-265-16-OC-05-FE,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса заднее, черт. № V0-3072, поз. 53, иден. № 10-5V722994, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768489,51472392,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
